EID,GPU Duration (µs),Input Vertices Read,Input Primitives,GS Primitives,Rasterizer Invocations,Rasterized Primitives,Samples Passed,VS Invocations,TCS Invocations,TES Invocations,GS Invocations,PS Invocations,CS Invocations
2174,0.00,65520,21840,0,21840,5887,197956,20226,0,0,0,0,0
2175,0.00,8424,2808,0,2808,637,6758,3198,0,0,0,0,0
2176,0.00,39798,13266,0,13266,2319,5946,9462,0,0,0,0,0
2177,0.00,24516,8172,0,8172,1653,32535,5796,0,0,0,0,0
2178,1.84466E+17,1944,648,0,648,447,3863720,780,0,0,0,0,0
2179,0.00,5040,1680,0,1680,1100,6072689,3408,0,0,0,0,0
2180,0.00,41976,13992,0,13992,7594,11660843,12678,0,0,0,0,0
2181,0.00,26208,8736,0,8736,3787,569466,10500,0,0,0,0,0
2182,0.00,52128,17376,0,17376,7373,948644,19662,0,0,0,0,0
2183,0.00,288,96,0,96,112,13936748,96,0,0,0,0,0
2184,0.00,41976,13992,0,13992,7646,57702041,12678,0,0,0,0,0
2185,0.00,19728,6576,0,6576,2918,1356289,7200,0,0,0,0,0
2186,0.00,66240,22080,0,22080,8286,5829181,38808,0,0,0,0,0
2187,0.00,3672,1224,0,1224,780,833895,1308,0,0,0,0,0
2188,0.00,3672,1224,0,1224,852,838358,1284,0,0,0,0,0
2189,0.00,2664,888,0,888,588,0,852,0,0,0,0,0
2190,0.00,2880,960,0,960,306,0,792,0,0,0,0,0
2191,0.00,2016,672,0,672,189,0,744,0,0,0,0,0
2192,1.73140E+12,2880,960,0,960,270,0,792,0,0,0,0,0
2193,3.08,2016,672,0,672,126,0,744,0,0,0,0,0
2194,3.24,2880,960,0,960,257,0,792,0,0,0,0,0
2195,2.88,2016,672,0,672,89,0,744,0,0,0,0,0
2196,3.24,2880,960,0,960,234,0,792,0,0,0,0,0
2197,2.96,2016,672,0,672,104,0,744,0,0,0,0,0
2198,3.08,2880,960,0,960,204,0,792,0,0,0,0,0
2199,2.96,2016,672,0,672,131,0,744,0,0,0,0,0
2200,2.96,2880,960,0,960,304,0,792,0,0,0,0,0
2201,3.08,2016,672,0,672,185,0,744,0,0,0,0,0
2202,3.24,2880,960,0,960,264,0,792,0,0,0,0,0
2203,3.00,2016,672,0,672,154,0,744,0,0,0,0,0
2204,3.20,2880,960,0,960,255,0,792,0,0,0,0,0
2205,3.00,2016,672,0,672,123,0,744,0,0,0,0,0
2206,3.12,2880,960,0,960,234,0,792,0,0,0,0,0
2207,3.08,2016,672,0,672,133,0,744,0,0,0,0,0
2208,5.40,7920,2640,0,2640,1123,0,5352,0,0,0,0,0
2209,28.48,576,192,0,192,260,0,336,0,0,0,0,0
2210,8.68,5040,1680,0,1680,1016,0,3408,0,0,0,0,0
2211,1.84466E+17,972,324,0,324,428,20232718,396,0,0,0,0,0
2212,0.00,4356,1452,0,1452,553,0,1908,0,0,0,0,0
2213,0.00,432,144,0,144,52,0,288,0,0,0,0,0
2214,1.73140E+12,1476,492,0,492,276,0,588,0,0,0,0,0
2215,2.96,432,144,0,144,68,0,288,0,0,0,0,0
2216,13.52,10008,3336,0,3336,1651,2684258,4260,0,0,0,0,0
2217,9.04,900,300,0,300,392,353406,552,0,0,0,0,0
2218,11.08,61344,20448,0,20448,5916,477384,35754,0,0,0,0,0
2219,8.36,900,300,0,300,320,342,552,0,0,0,0,0
2220,0.00,90,30,0,30,48,1429947,42,0,0,0,0,0
2221,0.00,24480,8160,0,8160,3016,18981,11166,0,0,0,0,0
2222,0.00,67248,22416,0,22416,8477,611488,23430,0,0,0,0,0
2223,0.00,417744,139248,0,139248,31311,1609518,145920,0,0,0,0,0
2224,0.00,324,108,0,108,68,0,216,0,0,0,0,0
2225,0.00,1152,384,0,384,480,0,720,0,0,0,0,0
2226,0.00,98208,32736,0,32736,6915,0,27000,0,0,0,0,0
2227,0.00,500328,166776,0,166776,35748,173985,136602,0,0,0,0,0
2228,0.00,99072,33024,0,33024,5928,0,23208,0,0,0,0,0
2229,0.00,99072,33024,0,33024,6645,11051,23208,0,0,0,0,0
2230,0.00,99072,33024,0,33024,7499,48964,23208,0,0,0,0,0
2231,0.00,99072,33024,0,33024,9058,217703,23208,0,0,0,0,0
2232,0.00,99072,33024,0,33024,9054,217213,23208,0,0,0,0,0
2233,0.00,99072,33024,0,33024,7393,48785,23208,0,0,0,0,0
2234,0.00,99072,33024,0,33024,6609,12229,23208,0,0,0,0,0
2235,0.00,99072,33024,0,33024,5874,0,23208,0,0,0,0,0
2236,0.00,198720,66240,0,66240,13573,34817,56406,0,0,0,0,0
2237,0.00,87552,29184,0,29184,7179,70818,20730,0,0,0,0,0
2238,0.00,82944,27648,0,27648,6079,35389,19668,0,0,0,0,0
2239,0.00,87552,29184,0,29184,6063,9482,20730,0,0,0,0,0
2240,0.00,87552,29184,0,29184,5720,5910,20730,0,0,0,0,0
2241,0.00,82944,27648,0,27648,8477,288243,19668,0,0,0,0,0
2242,0.00,87552,29184,0,29184,8885,61340,20730,0,0,0,0,0
2243,0.00,82944,27648,0,27648,5914,5697,19668,0,0,0,0,0
2244,0.00,87552,29184,0,29184,6970,33018,20730,0,0,0,0,0
2245,0.00,82944,27648,0,27648,8190,111257,19668,0,0,0,0,0
2246,0.00,87552,29184,0,29184,8947,35330,20730,0,0,0,0,0
2247,0.00,144,48,0,48,59,5684,96,0,0,0,0,0
2248,1.73140E+12,89226,29742,0,29742,5309,28174,21660,0,0,0,0,0
2249,3.04,144,48,0,48,20,684,96,0,0,0,0,0
2250,6.24,89226,29742,0,29742,3182,3966,21618,0,0,0,0,0
2251,2.92,144,48,0,48,20,821,96,0,0,0,0,0
2252,6.56,89226,29742,0,29742,3343,3375,21660,0,0,0,0,0
2253,3.28,144,48,0,48,60,5987,96,0,0,0,0,0
2254,7.64,89226,29742,0,29742,5431,23723,21618,0,0,0,0,0
2255,3.80,8424,2808,0,2808,597,2273,3198,0,0,0,0,0
2256,4.64,39798,13266,0,13266,2185,2192,9462,0,0,0,0,0
2257,3.80,8424,2808,0,2808,633,1600,3198,0,0,0,0,0
2258,4.76,39798,13266,0,13266,2142,1938,9462,0,0,0,0,0
2259,3.88,8424,2808,0,2808,630,5994,3198,0,0,0,0,0
2260,4.84,39798,13266,0,13266,2310,5083,9462,0,0,0,0,0
2261,3.96,7200,2400,0,2400,563,13490,2700,0,0,0,0,0
2262,5.00,39798,13266,0,13266,2548,11915,9462,0,0,0,0,0
2263,3.80,7200,2400,0,2400,595,0,2700,0,0,0,0,0
2264,5.04,39798,13266,0,13266,2663,0,9462,0,0,0,0,0
2265,3.88,7200,2400,0,2400,628,0,2700,0,0,0,0,0
2266,5.24,39798,13266,0,13266,2644,0,9462,0,0,0,0,0
2267,3.84,7200,2400,0,2400,573,13320,2700,0,0,0,0,0
2268,4.80,39798,13266,0,13266,2524,12423,9462,0,0,0,0,0
2269,14.00,165312,55104,0,55104,13616,0,39744,0,0,0,0,0
2270,5.16,27378,9126,0,9126,2362,0,6510,0,0,0,0,0
2271,4.88,24516,8172,0,8172,2296,0,5796,0,0,0,0,0
2272,3.88,27378,9126,0,9126,1695,0,6510,0,0,0,0,0
2273,3.92,24516,8172,0,8172,1669,0,5796,0,0,0,0,0
2274,1.84466E+17,504,168,0,168,408,0,300,0,0,0,0,0
2275,0.00,260712,86904,0,86904,45844,0,73980,0,0,0,0,0
2276,0.00,180,60,0,60,184,0,120,0,0,0,0,0
2291,0.00,65520,21840,0,21840,6421,229953,20226,0,0,0,0,0
2292,0.00,8424,2808,0,2808,670,6754,3198,0,0,0,0,0
2293,0.00,39798,13266,0,13266,2373,6032,9462,0,0,0,0,0
2294,0.00,24516,8172,0,8172,1650,32609,5796,0,0,0,0,0
2295,1.84466E+17,1944,648,0,648,487,3369794,780,0,0,0,0,0
2296,0.00,5040,1680,0,1680,1186,3903493,3408,0,0,0,0,0
2297,0.00,41976,13992,0,13992,7278,9548978,12678,0,0,0,0,0
2298,0.00,26208,8736,0,8736,3898,314825,10500,0,0,0,0,0
2299,0.00,52128,17376,0,17376,7693,1042007,19662,0,0,0,0,0
2300,0.00,288,96,0,96,88,11021240,96,0,0,0,0,0
2301,0.00,41976,13992,0,13992,7424,58383931,12678,0,0,0,0,0
2302,0.00,19728,6576,0,6576,2622,245058,7200,0,0,0,0,0
2303,0.00,66240,22080,0,22080,7797,3008253,38808,0,0,0,0,0
2304,0.00,3672,1224,0,1224,814,9022,1308,0,0,0,0,0
2305,0.00,3672,1224,0,1224,809,30182,1284,0,0,0,0,0
2306,0.00,2664,888,0,888,599,0,852,0,0,0,0,0
2307,0.00,2880,960,0,960,305,0,792,0,0,0,0,0
2308,0.00,2016,672,0,672,180,0,744,0,0,0,0,0
2309,1.73140E+12,2880,960,0,960,252,0,792,0,0,0,0,0
2310,3.00,2016,672,0,672,185,0,744,0,0,0,0,0
2311,3.16,2880,960,0,960,191,0,792,0,0,0,0,0
2312,2.96,2016,672,0,672,117,0,744,0,0,0,0,0
2313,3.20,2880,960,0,960,174,0,792,0,0,0,0,0
2314,3.00,2016,672,0,672,73,0,744,0,0,0,0,0
2315,3.08,2880,960,0,960,208,0,792,0,0,0,0,0
2316,3.00,2016,672,0,672,137,0,744,0,0,0,0,0
2317,3.04,2880,960,0,960,396,0,792,0,0,0,0,0
2318,3.16,2016,672,0,672,233,0,744,0,0,0,0,0
2319,3.04,2880,960,0,960,257,0,792,0,0,0,0,0
2320,2.92,2016,672,0,672,151,0,744,0,0,0,0,0
2321,3.08,2880,960,0,960,213,0,792,0,0,0,0,0
2322,2.92,2016,672,0,672,109,0,744,0,0,0,0,0
2323,3.12,2880,960,0,960,172,0,792,0,0,0,0,0
2324,3.12,2016,672,0,672,94,0,744,0,0,0,0,0
2325,4.32,7920,2640,0,2640,1203,0,5352,0,0,0,0,0
2326,14.72,576,192,0,192,232,0,336,0,0,0,0,0
2327,5.92,5040,1680,0,1680,1063,0,3408,0,0,0,0,0
2328,1.84466E+17,972,324,0,324,424,28493620,396,0,0,0,0,0
2329,0.00,4356,1452,0,1452,603,0,1908,0,0,0,0,0
2330,0.00,432,144,0,144,54,0,288,0,0,0,0,0
2331,1.73140E+12,1476,492,0,492,257,0,588,0,0,0,0,0
2332,2.96,432,144,0,144,65,0,288,0,0,0,0,0
2333,7.32,10008,3336,0,3336,1459,720640,4260,0,0,0,0,0
2334,8.36,900,300,0,300,312,294129,552,0,0,0,0,0
2335,10.52,61344,20448,0,20448,5600,590896,35754,0,0,0,0,0
2336,7.40,900,300,0,300,380,9647,552,0,0,0,0,0
2337,11.96,90,30,0,30,68,189102,42,0,0,0,0,0
2338,5.76,24480,8160,0,8160,3296,932,11166,0,0,0,0,0
2339,12.88,67248,22416,0,22416,8544,585581,23430,0,0,0,0,0
2340,1.84466E+17,417744,139248,0,139248,30623,870598,145920,0,0,0,0,0
2341,0.00,324,108,0,108,68,0,216,0,0,0,0,0
2342,0.00,1152,384,0,384,432,0,720,0,0,0,0,0
2343,0.00,98208,32736,0,32736,6840,0,27000,0,0,0,0,0
2344,0.00,500328,166776,0,166776,35111,15292,136602,0,0,0,0,0
2345,0.00,99072,33024,0,33024,6494,0,23208,0,0,0,0,0
2346,0.00,99072,33024,0,33024,6997,5797,23208,0,0,0,0,0
2347,0.00,99072,33024,0,33024,7851,0,23208,0,0,0,0,0
2348,0.00,99072,33024,0,33024,9761,180316,23208,0,0,0,0,0
2349,0.00,99072,33024,0,33024,8960,118111,23208,0,0,0,0,0
2350,0.00,99072,33024,0,33024,7391,24153,23208,0,0,0,0,0
2351,0.00,99072,33024,0,33024,6765,9159,23208,0,0,0,0,0
2352,0.00,99072,33024,0,33024,5751,4497,23208,0,0,0,0,0
2353,0.00,198720,66240,0,66240,13577,10875,56406,0,0,0,0,0
2354,0.00,87552,29184,0,29184,7324,1540,20730,0,0,0,0,0
2355,0.00,82944,27648,0,27648,6254,71225,19668,0,0,0,0,0
2356,1.73140E+12,87552,29184,0,29184,5933,6553,20730,0,0,0,0,0
2357,6.20,87552,29184,0,29184,6060,0,20730,0,0,0,0,0
2358,7.76,82944,27648,0,27648,8906,0,19668,0,0,0,0,0
2359,8.88,87552,29184,0,29184,10646,123373,20730,0,0,0,0,0
2360,5.76,82944,27648,0,27648,5867,0,19668,0,0,0,0,0
2361,6.00,87552,29184,0,29184,7037,0,20730,0,0,0,0,0
2362,6.40,82944,27648,0,27648,8183,0,19668,0,0,0,0,0
2363,8.40,87552,29184,0,29184,8588,0,20730,0,0,0,0,0
2364,3.08,144,48,0,48,60,0,96,0,0,0,0,0
2365,7.04,89226,29742,0,29742,5323,0,21660,0,0,0,0,0
2366,2.88,144,48,0,48,20,0,96,0,0,0,0,0
2367,6.36,89226,29742,0,29742,3366,0,21618,0,0,0,0,0
2368,2.88,144,48,0,48,20,115,96,0,0,0,0,0
2369,6.56,89226,29742,0,29742,3641,1602,21660,0,0,0,0,0
2370,3.12,144,48,0,48,64,0,96,0,0,0,0,0
2371,7.32,89226,29742,0,29742,5541,0,21618,0,0,0,0,0
2372,0.00,8424,2808,0,2808,516,0,3198,0,0,0,0,0
2373,0.00,39798,13266,0,13266,2032,0,9462,0,0,0,0,0
2374,1.73140E+12,8424,2808,0,2808,614,0,3198,0,0,0,0,0
2375,4.52,39798,13266,0,13266,2139,0,9462,0,0,0,0,0
2376,4.32,8424,2808,0,2808,641,6430,3198,0,0,0,0,0
2377,5.00,39798,13266,0,13266,2364,5886,9462,0,0,0,0,0
2378,3.68,7200,2400,0,2400,557,0,2700,0,0,0,0,0
2379,4.56,39798,13266,0,13266,2591,0,9462,0,0,0,0,0
2380,4.44,7200,2400,0,2400,604,0,2700,0,0,0,0,0
2381,5.28,39798,13266,0,13266,2652,0,9462,0,0,0,0,0
2382,4.00,7200,2400,0,2400,632,0,2700,0,0,0,0,0
2383,5.76,39798,13266,0,13266,2617,0,9462,0,0,0,0,0
2384,3.56,7200,2400,0,2400,564,0,2700,0,0,0,0,0
2385,4.72,39798,13266,0,13266,2522,0,9462,0,0,0,0,0
2386,11.20,165312,55104,0,55104,13146,0,39744,0,0,0,0,0
2387,5.20,27378,9126,0,9126,2461,0,6510,0,0,0,0,0
2388,5.00,24516,8172,0,8172,2471,0,5796,0,0,0,0,0
2389,4.12,27378,9126,0,9126,1748,0,6510,0,0,0,0,0
2390,3.96,24516,8172,0,8172,1664,0,5796,0,0,0,0,0
2391,1.84466E+17,504,168,0,168,400,0,300,0,0,0,0,0
2392,0.00,260712,86904,0,86904,43517,0,73980,0,0,0,0,0
2393,0.00,180,60,0,60,188,0,120,0,0,0,0,0
2408,0.00,65520,21840,0,21840,5717,177655,20226,0,0,0,0,0
2409,0.00,8424,2808,0,2808,786,31055,3198,0,0,0,0,0
2410,0.00,39798,13266,0,13266,2674,12191,9462,0,0,0,0,0
2411,0.00,24516,8172,0,8172,1879,113009,5796,0,0,0,0,0
2412,0.00,1944,648,0,648,544,7405952,780,0,0,0,0,0
2413,0.00,5040,1680,0,1680,1366,7224629,3408,0,0,0,0,0
2414,0.00,41976,13992,0,13992,8327,8896694,12678,0,0,0,0,0
2415,0.00,26208,8736,0,8736,4734,843772,10500,0,0,0,0,0
2416,0.00,52128,17376,0,17376,9592,2183890,19662,0,0,0,0,0
2417,0.00,288,96,0,96,116,10458144,96,0,0,0,0,0
2418,0.00,41976,13992,0,13992,8348,58921647,12678,0,0,0,0,0
2419,0.00,19728,6576,0,6576,2245,112519,7200,0,0,0,0,0
2420,0.00,66240,22080,0,22080,9390,5080779,38808,0,0,0,0,0
2421,0.00,3672,1224,0,1224,852,1626952,1308,0,0,0,0,0
2422,0.00,3672,1224,0,1224,856,1640146,1284,0,0,0,0,0
2423,0.00,2664,888,0,888,789,0,852,0,0,0,0,0
2424,0.00,2880,960,0,960,327,0,792,0,0,0,0,0
2425,0.00,2016,672,0,672,210,0,744,0,0,0,0,0
2426,1.73140E+12,2880,960,0,960,294,0,792,0,0,0,0,0
2427,3.08,2016,672,0,672,200,0,744,0,0,0,0,0
2428,3.36,2880,960,0,960,307,0,792,0,0,0,0,0
2429,3.04,2016,672,0,672,199,0,744,0,0,0,0,0
2430,3.44,2880,960,0,960,336,0,792,0,0,0,0,0
2431,2.96,2016,672,0,672,219,0,744,0,0,0,0,0
2432,3.28,2880,960,0,960,240,0,792,0,0,0,0,0
2433,3.12,2016,672,0,672,163,0,744,0,0,0,0,0
2434,3.36,2880,960,0,960,338,0,792,0,0,0,0,0
2435,3.28,2016,672,0,672,213,0,744,0,0,0,0,0
2436,3.48,2880,960,0,960,385,0,792,0,0,0,0,0
2437,3.12,2016,672,0,672,230,0,744,0,0,0,0,0
2438,3.40,2880,960,0,960,383,0,792,0,0,0,0,0
2439,3.12,2016,672,0,672,223,0,744,0,0,0,0,0
2440,3.36,2880,960,0,960,314,0,792,0,0,0,0,0
2441,3.08,2016,672,0,672,202,0,744,0,0,0,0,0
2442,7.84,7920,2640,0,2640,1578,0,5352,0,0,0,0,0
2443,28.96,576,192,0,192,340,0,336,0,0,0,0,0
2444,14.76,5040,1680,0,1680,1344,0,3408,0,0,0,0,0
2445,1.84466E+17,972,324,0,324,372,19737285,396,0,0,0,0,0
2446,0.00,4356,1452,0,1452,706,0,1908,0,0,0,0,0
2447,0.00,432,144,0,144,58,0,288,0,0,0,0,0
2448,1.73140E+12,1476,492,0,492,296,0,588,0,0,0,0,0
2449,3.24,432,144,0,144,60,0,288,0,0,0,0,0
2450,4.84,10008,3336,0,3336,1171,100982,4260,0,0,0,0,0
2451,10.16,900,300,0,300,440,282200,552,0,0,0,0,0
2452,11.00,61344,20448,0,20448,5882,556487,35754,0,0,0,0,0
2453,8.16,900,300,0,300,420,74015,552,0,0,0,0,0
2454,1.84466E+17,90,30,0,30,96,2649978,42,0,0,0,0,0
2455,0.00,24480,8160,0,8160,3364,302309,11166,0,0,0,0,0
2456,0.00,67248,22416,0,22416,12077,4960800,23430,0,0,0,0,0
2457,0.00,417744,139248,0,139248,38481,2416803,145920,0,0,0,0,0
2458,0.00,324,108,0,108,63,0,216,0,0,0,0,0
2459,0.00,1152,384,0,384,676,0,720,0,0,0,0,0
2460,0.00,98208,32736,0,32736,8594,0,27000,0,0,0,0,0
2461,0.00,500328,166776,0,166776,42138,180312,136602,0,0,0,0,0
2462,0.00,99072,33024,0,33024,9663,202506,23208,0,0,0,0,0
2463,0.00,99072,33024,0,33024,12682,998215,23208,0,0,0,0,0
2464,0.00,99072,33024,0,33024,12438,1068131,23208,0,0,0,0,0
2465,0.00,99072,33024,0,33024,10547,280621,23208,0,0,0,0,0
2466,0.00,99072,33024,0,33024,9416,11426,23208,0,0,0,0,0
2467,0.00,99072,33024,0,33024,9225,432375,23208,0,0,0,0,0
2468,0.00,99072,33024,0,33024,9237,287857,23208,0,0,0,0,0
2469,0.00,99072,33024,0,33024,9622,85719,23208,0,0,0,0,0
2470,0.00,198720,66240,0,66240,15778,52481,56406,0,0,0,0,0
2471,0.00,87552,29184,0,29184,7372,0,20730,0,0,0,0,0
2472,0.00,82944,27648,0,27648,8303,0,19668,0,0,0,0,0
2473,0.00,87552,29184,0,29184,8814,0,20730,0,0,0,0,0
2474,0.00,87552,29184,0,29184,9844,11413,20730,0,0,0,0,0
2475,0.00,82944,27648,0,27648,8034,0,19668,0,0,0,0,0
2476,0.00,87552,29184,0,29184,9314,0,20730,0,0,0,0,0
2477,0.00,82944,27648,0,27648,9555,558294,19668,0,0,0,0,0
2478,0.00,87552,29184,0,29184,9500,390106,20730,0,0,0,0,0
2479,0.00,82944,27648,0,27648,9470,376728,19668,0,0,0,0,0
2480,0.00,87552,29184,0,29184,10275,218047,20730,0,0,0,0,0
2481,0.00,144,48,0,48,64,0,96,0,0,0,0,0
2482,0.00,89226,29742,0,29742,5475,0,21660,0,0,0,0,0
2483,0.00,144,48,0,48,64,0,96,0,0,0,0,0
2484,7.60,89226,29742,0,29742,5462,0,21618,0,0,0,0,0
2485,3.12,144,48,0,48,32,0,96,0,0,0,0,0
2486,7.36,89226,29742,0,29742,5154,0,21660,0,0,0,0,0
2487,3.08,144,48,0,48,32,0,96,0,0,0,0,0
2488,7.12,89226,29742,0,29742,5134,0,21618,0,0,0,0,0
2489,4.16,8424,2808,0,2808,713,20384,3198,0,0,0,0,0
2490,4.72,39798,13266,0,13266,2667,9382,9462,0,0,0,0,0
2491,3.48,8424,2808,0,2808,688,0,3198,0,0,0,0,0
2492,4.40,39798,13266,0,13266,2605,0,9462,0,0,0,0,0
2493,4.04,8424,2808,0,2808,745,0,3198,0,0,0,0,0
2494,5.04,39798,13266,0,13266,2648,0,9462,0,0,0,0,0
2495,3.80,7200,2400,0,2400,629,0,2700,0,0,0,0,0
2496,5.20,39798,13266,0,13266,2733,0,9462,0,0,0,0,0
2497,3.48,7200,2400,0,2400,623,0,2700,0,0,0,0,0
2498,4.08,39798,13266,0,13266,2709,0,9462,0,0,0,0,0
2499,4.28,7200,2400,0,2400,632,19767,2700,0,0,0,0,0
2500,4.64,39798,13266,0,13266,2754,11138,9462,0,0,0,0,0
2501,4.36,7200,2400,0,2400,666,26982,2700,0,0,0,0,0
2502,5.44,39798,13266,0,13266,2743,3019,9462,0,0,0,0,0
2503,10.00,165312,55104,0,55104,14174,173,39744,0,0,0,0,0
2504,4.00,27378,9126,0,9126,1938,0,6510,0,0,0,0,0
2505,3.72,24516,8172,0,8172,1975,0,5796,0,0,0,0,0
2506,4.04,27378,9126,0,9126,1987,0,6510,0,0,0,0,0
2507,4.32,24516,8172,0,8172,1949,0,5796,0,0,0,0,0
2508,1.84466E+17,504,168,0,168,416,0,300,0,0,0,0,0
2509,0.00,260712,86904,0,86904,47481,0,73980,0,0,0,0,0
2510,0.00,180,60,0,60,196,0,120,0,0,0,0,0
2525,0.00,65520,21840,0,21840,6364,216181,20226,0,0,0,0,0
2526,0.00,8424,2808,0,2808,743,27886,3198,0,0,0,0,0
2527,0.00,39798,13266,0,13266,2622,5121,9462,0,0,0,0,0
2528,0.00,24516,8172,0,8172,1879,112755,5796,0,0,0,0,0
2529,0.00,1944,648,0,648,544,7215214,780,0,0,0,0,0
2530,0.00,5040,1680,0,1680,1363,7406209,3408,0,0,0,0,0
2531,0.00,41976,13992,0,13992,8393,8929784,12678,0,0,0,0,0
2532,0.00,26208,8736,0,8736,5596,775726,10500,0,0,0,0,0
2533,0.00,52128,17376,0,17376,9563,2016781,19662,0,0,0,0,0
2534,0.00,288,96,0,96,116,10599469,96,0,0,0,0,0
2535,0.00,41976,13992,0,13992,8401,60161445,12678,0,0,0,0,0
2536,0.00,19728,6576,0,6576,2218,10018,7200,0,0,0,0,0
2537,0.00,66240,22080,0,22080,9550,5517813,38808,0,0,0,0,0
2538,0.00,3672,1224,0,1224,856,3446356,1308,0,0,0,0,0
2539,0.00,3672,1224,0,1224,852,2515212,1284,0,0,0,0,0
2540,0.00,2664,888,0,888,777,0,852,0,0,0,0,0
2541,0.00,2880,960,0,960,331,0,792,0,0,0,0,0
2542,0.00,2016,672,0,672,200,0,744,0,0,0,0,0
2543,0.00,2880,960,0,960,363,0,792,0,0,0,0,0
2544,3.24,2016,672,0,672,231,0,744,0,0,0,0,0
2545,3.32,2880,960,0,960,361,0,792,0,0,0,0,0
2546,3.08,2016,672,0,672,224,0,744,0,0,0,0,0
2547,3.24,2880,960,0,960,307,0,792,0,0,0,0,0
2548,2.88,2016,672,0,672,202,0,744,0,0,0,0,0
2549,2.96,2880,960,0,960,240,0,792,0,0,0,0,0
2550,3.08,2016,672,0,672,161,0,744,0,0,0,0,0
2551,3.28,2880,960,0,960,329,0,792,0,0,0,0,0
2552,3.12,2016,672,0,672,212,0,744,0,0,0,0,0
2553,3.36,2880,960,0,960,302,0,792,0,0,0,0,0
2554,3.00,2016,672,0,672,169,0,744,0,0,0,0,0
2555,3.36,2880,960,0,960,309,0,792,0,0,0,0,0
2556,2.96,2016,672,0,672,196,0,744,0,0,0,0,0
2557,3.36,2880,960,0,960,357,0,792,0,0,0,0,0
2558,3.08,2016,672,0,672,212,0,744,0,0,0,0,0
2559,8.44,7920,2640,0,2640,1621,0,5352,0,0,0,0,0
2560,31.00,576,192,0,192,364,0,336,0,0,0,0,0
2561,16.36,5040,1680,0,1680,1330,0,3408,0,0,0,0,0
2562,1.84466E+17,972,324,0,324,380,18608849,396,0,0,0,0,0
2563,0.00,4356,1452,0,1452,642,64898,1908,0,0,0,0,0
2564,0.00,432,144,0,144,61,0,288,0,0,0,0,0
2565,0.00,1476,492,0,492,259,0,588,0,0,0,0,0
2566,2.92,432,144,0,144,61,0,288,0,0,0,0,0
2567,4.24,10008,3336,0,3336,1214,37913,4260,0,0,0,0,0
2568,10.44,900,300,0,300,440,294127,552,0,0,0,0,0
2569,10.88,61344,20448,0,20448,5875,425061,35754,0,0,0,0,0
2570,8.40,900,300,0,300,420,59832,552,0,0,0,0,0
2571,1.84466E+17,90,30,0,30,100,3121271,42,0,0,0,0,0
2572,0.00,24480,8160,0,8160,3309,89074,11166,0,0,0,0,0
2573,0.00,67248,22416,0,22416,12196,6668371,23430,0,0,0,0,0
2574,0.00,417744,139248,0,139248,38997,2645031,145920,0,0,0,0,0
2575,0.00,324,108,0,108,64,0,216,0,0,0,0,0
2576,0.00,1152,384,0,384,708,0,720,0,0,0,0,0
2577,0.00,98208,32736,0,32736,8633,0,27000,0,0,0,0,0
2578,0.00,500328,166776,0,166776,42485,338387,136602,0,0,0,0,0
2579,0.00,99072,33024,0,33024,9991,217633,23208,0,0,0,0,0
2580,0.00,99072,33024,0,33024,9611,268904,23208,0,0,0,0,0
2581,0.00,99072,33024,0,33024,9593,457485,23208,0,0,0,0,0
2582,0.00,99072,33024,0,33024,9932,71008,23208,0,0,0,0,0
2583,0.00,99072,33024,0,33024,10436,226660,23208,0,0,0,0,0
2584,0.00,99072,33024,0,33024,12042,944979,23208,0,0,0,0,0
2585,0.00,99072,33024,0,33024,12242,911045,23208,0,0,0,0,0
2586,0.00,99072,33024,0,33024,9470,168347,23208,0,0,0,0,0
2587,0.00,198720,66240,0,66240,15963,42190,56406,0,0,0,0,0
2588,0.00,87552,29184,0,29184,9748,503735,20730,0,0,0,0,0
2589,0.00,82944,27648,0,27648,10280,1279803,19668,0,0,0,0,0
2590,0.00,87552,29184,0,29184,9930,0,20730,0,0,0,0,0
2591,0.00,87552,29184,0,29184,8784,0,20730,0,0,0,0,0
2592,0.00,82944,27648,0,27648,10112,1045025,19668,0,0,0,0,0
2593,0.00,87552,29184,0,29184,10416,0,20730,0,0,0,0,0
2594,0.00,82944,27648,0,27648,8016,0,19668,0,0,0,0,0
2595,0.00,87552,29184,0,29184,7041,0,20730,0,0,0,0,0
2596,0.00,82944,27648,0,27648,7747,0,19668,0,0,0,0,0
2597,0.00,87552,29184,0,29184,9162,0,20730,0,0,0,0,0
2598,0.00,144,48,0,48,32,0,96,0,0,0,0,0
2599,0.00,89226,29742,0,29742,5216,0,21660,0,0,0,0,0
2600,0.00,144,48,0,48,32,0,96,0,0,0,0,0
2601,7.52,89226,29742,0,29742,5203,0,21618,0,0,0,0,0
2602,3.08,144,48,0,48,32,0,96,0,0,0,0,0
2603,7.28,89226,29742,0,29742,5430,0,21660,0,0,0,0,0
2604,3.08,144,48,0,48,32,0,96,0,0,0,0,0
2605,7.68,89226,29742,0,29742,5408,0,21618,0,0,0,0,0
2606,3.68,8424,2808,0,2808,719,0,3198,0,0,0,0,0
2607,4.36,39798,13266,0,13266,2632,0,9462,0,0,0,0,0
2608,3.60,8424,2808,0,2808,745,0,3198,0,0,0,0,0
2609,4.48,39798,13266,0,13266,2648,0,9462,0,0,0,0,0
2610,4.36,8424,2808,0,2808,755,27374,3198,0,0,0,0,0
2611,5.60,39798,13266,0,13266,2648,9919,9462,0,0,0,0,0
